model,SEN,SPE,PPV,NPV,AUC,ACC,SEN_SE,SPE_SE,PPV_SE,NPV_SE,AUC_SE,ACC_SE
diagnosis ~ mean + range + iqr + coef_var + Gender + (1|ID) + (1|study),0.22626935690718852,0.17098177190159142,0.2144088768799525,0.16254404185853769,0.80137443559561,0.19830026993121164,0.04286800163023776,0.0740687320063827,0.027611312813527945,0.05497053923258583,0.03839160734824174,0.037570576969656766
diagnosis ~ mean + range + iqr + se + Gender + (1|ID) + (1|study),0.22394405634900905,0.1972400031438751,0.21452104877485423,0.18612436029868118,0.7894079702535579,0.2095907374526288,0.05344721825037222,0.07200505595922521,0.03557451804349739,0.04827160129980616,0.039347535909039597,0.03881202578352957
diagnosis ~ mean + range + median + mean_abs + coef_var + (1|ID) + (1|study),0.11249401244362515,0.18332445909156753,0.120390351870925,0.1661508106892392,0.8520907642324037,0.1481876052761014,0.039018638729995815,0.049962829056487974,0.03859065653692282,0.041480675906352744,0.03714591397289131,0.03714200408063549
diagnosis ~ mean + range + median + mean_abs + se + (1|ID) + (1|study),0.12448838424151834,0.19406244484656673,0.13527286308670672,0.17629447673765816,0.8407245854559575,0.1595232352533739,0.03176859565199549,0.04705721613923371,0.03216402877945359,0.03932123123003507,0.03383186449124274,0.03376657717051678
diagnosis ~ mean + range + median + mean_abs + Gender + (1|ID) + (1|study),0.22626935690718852,0.18332077770989239,0.21607747667648083,0.17494717617835365,0.7952049326914594,0.20435833991936317,0.04286800163023776,0.0685701618879213,0.02679055475039304,0.049471310693591716,0.03473486406903907,0.03404934888052386
diagnosis ~ mean + range + median + coef_var + se + (1|ID) + (1|study),0.15633509694696165,0.20652797175084112,0.16626737847393405,0.1924529217632017,0.8185684656510986,0.18149188869956762,0.03426786614304904,0.04418787143734321,0.03417921848309753,0.03823182191538271,0.0351943292296241,0.03523272761218508
diagnosis ~ mean + range + median + coef_var + Gender + (1|ID) + (1|study),0.22333891465729588,0.1754819980436086,0.2128301277420609,0.16643546180338858,0.8005895436495477,0.19906941173088777,0.044185998658223986,0.07392673586321487,0.02921927732254698,0.05533642253205818,0.03927419096216548,0.03847780373894809
diagnosis ~ mean + range + median + se + Gender + (1|ID) + (1|study),0.22096560771830823,0.1879484980915204,0.20931287840272475,0.180350930779462,0.7955429470950857,0.20354689662510922,0.055096552889119674,0.06694369835879593,0.03725535032320778,0.04675695379933449,0.03928240056512041,0.03877890127211957
diagnosis ~ mean + range + mean_abs + coef_var + se + (1|ID) + (1|study),0.16820438581694683,0.20641046983291994,0.17735732314591796,0.19398559075322824,0.8126925721750666,0.187529946506037,0.029977438381287014,0.04398521197178839,0.029825274988842288,0.038136696325338504,0.032735996871914023,0.03267252324166527
diagnosis ~ mean + range + mean_abs + coef_var + Gender + (1|ID) + (1|study),0.22334964887799144,0.17880792968784615,0.21239357657225352,0.17079412635489485,0.7989212107170811,0.20053602194642425,0.04418978665589787,0.06755775234717361,0.027777606082022697,0.04845756920467294,0.03468656822514544,0.03404570856731982
diagnosis ~ mean + range + mean_abs + se + Gender + (1|ID) + (1|study),0.22543298052989924,0.19117856887591805,0.21347506248653847,0.18264725186915146,0.7916942252970913,0.20730066111675094,0.054918418078047315,0.06764499772720532,0.036612922751412806,0.045994814802665755,0.03812740898565303,0.03767570454389956
diagnosis ~ mean + range + coef_var + se + Gender + (1|ID) + (1|study),0.22380413820349498,0.22625912570622275,0.22018556986566956,0.20948613244990869,0.7749683680451411,0.2239090989779715,0.053655055978989154,0.0724839485659705,0.035018107806026044,0.04587156722380561,0.03783765652519237,0.03740330695996209
diagnosis ~ mean + iqr + median + mean_abs + coef_var + (1|ID) + (1|study),0.1434582844374784,0.1831961366446057,0.14707265219462037,0.16979636088937622,0.836672789458958,0.16408870198051062,0.04177231070259891,0.04772834683414031,0.03709559982437123,0.03984578221642056,0.03182470770201424,0.031646589339581595
diagnosis ~ mean + iqr + median + mean_abs + se + (1|ID) + (1|study),0.12133431407522671,0.19705931314611044,0.13251392954759747,0.1776045402841038,0.8408031863893314,0.15947170594640425,0.02870077809843302,0.045514712789483394,0.028692406723223374,0.036728276997172175,0.03015157952621866,0.030060361842988326
diagnosis ~ mean + iqr + median + mean_abs + Gender + (1|ID) + (1|study),0.24098791048305607,0.17132886117927948,0.22564225515611044,0.1671107647604897,0.7938416141688323,0.20591293681690184,0.03865829156683499,0.06677164164888202,0.022235612527657985,0.04775049624752007,0.03182096638730423,0.03109865471567145
diagnosis ~ mean + iqr + median + coef_var + se + (1|ID) + (1|study),0.17265692341093178,0.20347422631146841,0.17867158373350292,0.1938513687135447,0.8119344251387999,0.18831032945899048,0.037958511097541565,0.03979656403530551,0.034227780012408136,0.03550475138244708,0.0332079532684827,0.033247696131217495
diagnosis ~ mean + iqr + median + coef_var + Gender + (1|ID) + (1|study),0.22908955144677925,0.17099439378162046,0.21588816008049797,0.1618511549922166,0.7999580273858001,0.1997983313244536,0.04165495359908138,0.07544715235565559,0.023888133819782383,0.05480193086080177,0.03616653013546724,0.035251330124050746
diagnosis ~ mean + iqr + median + se + Gender + (1|ID) + (1|study),0.2115836062623282,0.21069365181550093,0.20517651624229663,0.19495849790548614,0.7888613709610854,0.2102799527225664,0.051572310805930395,0.07200549543067668,0.03140528714859852,0.04662385629391718,0.03526378058806526,0.03460164597620119
diagnosis ~ mean + iqr + mean_abs + coef_var + se + (1|ID) + (1|study),0.1697413163786452,0.20972460780447946,0.17789977622728803,0.19797971053915428,0.8102670379084377,0.18984257109605152,0.03504918354900092,0.03898656233373388,0.032953446169315705,0.03442468663731652,0.03227487330625084,0.032326341756791686
diagnosis ~ mean + iqr + mean_abs + coef_var + Gender + (1|ID) + (1|study),0.2350606836568665,0.1621394616701911,0.21960672136742204,0.15697928546238593,0.8013999273364711,0.19834244437971238,0.03914204133655474,0.07054500813425645,0.02331267129219762,0.05047504697609929,0.0345770977940951,0.033793510235972504
diagnosis ~ mean + iqr + mean_abs + se + Gender + (1|ID) + (1|study),0.22365661833308045,0.19555769039803728,0.21252968124919341,0.18440682117176294,0.7903928456344411,0.20866531443089428,0.05451587492876547,0.07193796301065603,0.034316522411887665,0.04883862955141821,0.038383894661162245,0.03785584820534428
diagnosis ~ mean + iqr + coef_var + se + Gender + (1|ID) + (1|study),0.21911723847241546,0.22775166301965558,0.2140455960915498,0.20892519760940811,0.7765655492539645,0.22234495422830486,0.05310541255810799,0.07190853850368001,0.0304108549938003,0.04310621392949388,0.03238044538090527,0.031819838050144274
diagnosis ~ mean + median + mean_abs + coef_var + se + (1|ID) + (1|study),0.16810173983154536,0.20497036632687804,0.17616954804454804,0.19359585672055774,0.8134639469207883,0.1867718528659791,0.029703077419600772,0.037967075949644394,0.027702036434273086,0.032237380056674265,0.02841734795279903,0.028445881225383097
diagnosis ~ mean + median + mean_abs + coef_var + Gender + (1|ID) + (1|study),0.232151709848365,0.17271471710383177,0.21936402238000702,0.16717849096285992,0.7975667865239016,0.20211953394921392,0.040488214123386254,0.0691530871506794,0.025144464230862914,0.04998604399159806,0.03542984731589789,0.03471556265770641
diagnosis ~ mean + median + mean_abs + se + Gender + (1|ID) + (1|study),0.23102983245737788,0.20795537469715564,0.2229811158308657,0.19589541260970525,0.7805073964227333,0.21863947209503715,0.05077455555879631,0.07154029948301453,0.03168982916983715,0.04671437064088644,0.036433212358854467,0.03588799353357054
diagnosis ~ mean + median + coef_var + se + Gender + (1|ID) + (1|study),0.22499959141359194,0.23227450336339145,0.22059193863706592,0.2137508466376391,0.7713629526115083,0.22758592494722932,0.05140866079322797,0.07203853976044372,0.029047950100678545,0.043598016694809935,0.03231444619391999,0.03175470328146734
diagnosis ~ mean + mean_abs + coef_var + se + Gender + (1|ID) + (1|study),0.23547126759847234,0.22935088172196896,0.23075562570294791,0.21450327462359145,0.7675889253397794,0.2314308571218869,0.0480612892642296,0.06908289527927736,0.026933521172091995,0.04223354072377939,0.03157757001229545,0.031054049976884185
diagnosis ~ sd + range + iqr + median + mean_abs + (1|ID) + (1|study),0.12276449765461313,0.18633214792015187,0.13031998601154046,0.16981503425173772,0.8454516772126175,0.15502593117112937,0.03992757967237335,0.04943929409875486,0.0381738004377612,0.0417237332232991,0.03613201767600888,0.036028679614600115
diagnosis ~ sd + range + iqr + median + coef_var + (1|ID) + (1|study),0.16993177313184205,0.1777592618221009,0.1751520563916751,0.17231768348147272,0.8261544825230286,0.17400976893169845,0.030027692889930867,0.04664205374604462,0.03312537608945808,0.04350958509084115,0.03810548516785611,0.037919803006945085
diagnosis ~ sd + range + iqr + median + se + (1|ID) + (1|study),0.12606161846221392,0.18941308340685745,0.134746908696159,0.17280006687244667,0.8422626490654643,0.15798222258790803,0.03373724333974336,0.04691759258799008,0.03201116502325227,0.0376267462710027,0.03248063125957633,0.032509995074742996
diagnosis ~ sd + range + iqr + median + Gender + (1|ID) + (1|study),0.20860865835961737,0.16028998769366698,0.1960822818124309,0.15170133695507004,0.8155506769733578,0.18391139783309435,0.04915367009643202,0.069708258821565,0.032841779564688506,0.05406317058733971,0.03920710352797339,0.03856325678117399
diagnosis ~ sd + range + iqr + mean_abs + coef_var + (1|ID) + (1|study),0.22077455069619087,0.14165813406043315,0.20394256042337883,0.15037385596591335,0.818783657621688,0.18091164211069657,0.04610701469386023,0.044476662695777436,0.039362499153032096,0.04281470658536979,0.04033567395972811,0.04006866282576795
diagnosis ~ sd + range + iqr + mean_abs + se + (1|ID) + (1|study),0.22386601130079384,0.1715369648403618,0.20912051719865285,0.1670849513029527,0.8022985119294221,0.19670525298481667,0.047789595241047096,0.057360943600223244,0.03103723610731804,0.041147528331703064,0.031327428291202115,0.030981098710837266
diagnosis ~ sd + range + iqr + mean_abs + Gender + (1|ID) + (1|study),0.1951595020451515,0.15918452136779107,0.17891371472784995,0.13645805535066124,0.8228279882935288,0.17614407707891314,0.057456970766211014,0.08160008512676026,0.033204944741635274,0.05960512582874392,0.03595499689168165,0.03528353794325424
diagnosis ~ sd + range + iqr + coef_var + se + (1|ID) + (1|study),0.21133730936669712,0.18105175873557916,0.2055439283320857,0.18478944460445135,0.8038054659488619,0.19594106113305937,0.03745401658786582,0.03445653946301844,0.033795694023495894,0.03436021423142894,0.03387308745706322,0.03380029062391267
diagnosis ~ sd + range + iqr + coef_var + Gender + (1|ID) + (1|study),0.19656374795404138,0.190886700323357,0.18937314478063674,0.17031024531024533,0.8062747758613008,0.19276096592880246,0.05219210819070656,0.07995882492858813,0.03240771442501661,0.055333460977813824,0.03887386705693875,0.038222690557998276
diagnosis ~ sd + range + iqr + se + Gender + (1|ID) + (1|study),0.20764056583063498,0.17637168322625854,0.1895240881252603,0.15016771126828052,0.8079938754715532,0.1905849304189002,0.06637574752813524,0.08838414492712966,0.03909246662691021,0.06013822717627756,0.04005911819854499,0.03950039922634892
diagnosis ~ sd + range + median + mean_abs + coef_var + (1|ID) + (1|study),0.17137679192883454,0.1699512749051268,0.17325606561312323,0.16785956855616624,0.8293359665830193,0.17096764091805397,0.03392897793989319,0.03948182790108192,0.03326627611439377,0.03882966462615975,0.0353826100398231,0.03530134544577609
diagnosis ~ sd + range + median + mean_abs + se + (1|ID) + (1|study),0.1320327506723012,0.19712978530960587,0.14187324281816974,0.1801897613148858,0.8354187320090465,0.1648295784525819,0.035636071713293506,0.046997125111408855,0.03474003511560635,0.03925999575914634,0.034889295363356713,0.034871918365434025
diagnosis ~ sd + range + median + mean_abs + Gender + (1|ID) + (1|study),0.21745149221809354,0.18504749065181658,0.20798986531636307,0.17464886241363548,0.7987505085650449,0.20055330506199287,0.04768605002713439,0.06685772045250331,0.030981019842529142,0.04840701994841634,0.035162280007410285,0.03468866532734272
diagnosis ~ sd + range + median + coef_var + se + (1|ID) + (1|study),0.17581099357722343,0.19144166964614262,0.18117202657185139,0.18556194034185403,0.816373668388317,0.18374161578325807,0.03185227994339691,0.03878772595081225,0.03247206647312184,0.03661051394799102,0.03420076599019919,0.03419346284617216
diagnosis ~ sd + range + median + coef_var + Gender + (1|ID) + (1|study),0.20405347478023095,0.19704023538978047,0.19783555850382328,0.18137125077303648,0.7994531449149943,0.19975030790732068,0.05028223143972071,0.07271219713853848,0.03186914199826916,0.04961188326971196,0.03695425007833257,0.036358768669244396
diagnosis ~ sd + range + median + se + Gender + (1|ID) + (1|study),0.23298047945647718,0.2201018305784258,0.22589295616260346,0.2064460016528333,0.7734588449825485,0.2254360754764645,0.056638883421260104,0.0743060114131499,0.03738245921956187,0.04845573740272588,0.04067450766285415,0.04019699794525718
diagnosis ~ sd + range + mean_abs + coef_var + se + (1|ID) + (1|study),0.21428668783110633,0.18259132580343773,0.20836845536821463,0.18587405041437566,0.801560993182728,0.1981851322417767,0.032832307332544906,0.03198304722692683,0.027764100787427977,0.03088218170735719,0.02886240717046476,0.02869268849030059
diagnosis ~ sd + range + mean_abs + coef_var + Gender + (1|ID) + (1|study),0.1980782415732332,0.19100600359226655,0.19103006226135744,0.1721167429621602,0.8054578774172502,0.19353563180828776,0.052022855524519886,0.0772699391091951,0.033014298461477895,0.052842779501143,0.038409366988661216,0.03784902355540925
diagnosis ~ sd + range + mean_abs + se + Gender + (1|ID) + (1|study),0.20599025506283958,0.1885199404585171,0.1921642625985094,0.16114971370872586,0.8027449022393216,0.19585982244040268,0.06197435697969839,0.08866395067050174,0.0357669260176712,0.058870084724216266,0.038707359331852896,0.03812640813404442
diagnosis ~ sd + range + coef_var + se + Gender + (1|ID) + (1|study),0.20708656301552508,0.22935727134168182,0.2041852592795989,0.20548192116679792,0.7817780828213966,0.2169248291443623,0.053977441347665814,0.07558735287615416,0.032386813424441455,0.04607701318954167,0.034366201408392964,0.033951943349180946
diagnosis ~ sd + iqr + median + mean_abs + coef_var + (1|ID) + (1|study),0.16474587842244082,0.16365746635966677,0.16289444393251737,0.1601769395520508,0.8357983276089462,0.1649974868152357,0.04585998244033659,0.0425205921274934,0.03896680285575064,0.040252688679358856,0.03534569354594589,0.03526751473598564
diagnosis ~ sd + iqr + median + mean_abs + se + (1|ID) + (1|study),0.13044118050600956,0.2079518382517669,0.14130497955745605,0.18807372862043636,0.8308034906211118,0.16935514786243133,0.03398842963084174,0.043205312362983916,0.03278127513889268,0.0344820370353488,0.03073737929307396,0.0307479421963811
diagnosis ~ sd + iqr + median + mean_abs + Gender + (1|ID) + (1|study),0.23504584843926044,0.16969440639521838,0.2210253000686986,0.1641213116361066,0.7976298725827606,0.20212226301532749,0.039686654085088355,0.06857093659695185,0.023978847135833772,0.05043346893229564,0.03406789715152244,0.03334851635076717
diagnosis ~ sd + iqr + median + coef_var + se + (1|ID) + (1|study),0.18188477177271214,0.19292158507954643,0.18505652109584841,0.188530660408853,0.8125968215738707,0.1875528196489967,0.03796388212304724,0.03736320337628167,0.0354740111399236,0.036152703963646726,0.03516681512730836,0.035220559177750174
diagnosis ~ sd + iqr + median + coef_var + Gender + (1|ID) + (1|study),0.2215044121278938,0.19819927844919166,0.21204105523733702,0.18123661534919544,0.7901481547114573,0.20944575848234287,0.044828567351483675,0.07752893840309456,0.024497466204990073,0.05608905243609963,0.03305240370897975,0.032084271602065166
diagnosis ~ sd + iqr + median + se + Gender + (1|ID) + (1|study),0.22707568957279414,0.22162960397360637,0.22067643093104625,0.2066857253262122,0.7756473532267998,0.22318875741915145,0.05887464539903562,0.07502095126511102,0.039397327490535906,0.04822306389724355,0.041676038919288,0.041212457717551006
diagnosis ~ sd + iqr + mean_abs + coef_var + se + (1|ID) + (1|study),0.22044827679439044,0.17494149336220796,0.2110032537696995,0.1815490460742801,0.8023051149217009,0.19749058588568902,0.03820309415852132,0.033276707815523755,0.03291898195814645,0.03377374868244831,0.03314699072269754,0.032990960225177085
diagnosis ~ sd + iqr + mean_abs + coef_var + Gender + (1|ID) + (1|study),0.1995099939226555,0.19092193640510471,0.1903294595699659,0.16913487130480703,0.8047840348361199,0.19432712886844153,0.05184329350169187,0.08075043096871122,0.029866702500584104,0.054881528708381866,0.0352483899046078,0.03444815518643515
diagnosis ~ sd + iqr + mean_abs + se + Gender + (1|ID) + (1|study),0.2030159074290492,0.19634692645212287,0.1920040289574239,0.1682563110537969,0.800318583059414,0.1981895371523268,0.05991120538492866,0.08660781677121943,0.03507051365194178,0.056231733770151456,0.03693705714437141,0.036442844226805424
diagnosis ~ sd + iqr + coef_var + se + Gender + (1|ID) + (1|study),0.2085944234109318,0.23540788508059823,0.20570584097468317,0.21022975632471458,0.777998845754235,0.2207300569953917,0.054557284722639,0.07621284397636448,0.031651417804627505,0.04530291637142609,0.03302224071014094,0.032525777780411935
diagnosis ~ sd + median + mean_abs + coef_var + se + (1|ID) + (1|study),0.17877460699031822,0.19286553614706842,0.18262541806020066,0.1878678429339769,0.8141799284313066,0.18603162617155394,0.0347138153326789,0.03460858977206672,0.03236304627933147,0.03320386027444698,0.031960162264550604,0.03200316581649905
diagnosis ~ sd + median + mean_abs + coef_var + Gender + (1|ID) + (1|study),0.22912585510577646,0.1863763245002535,0.21727306170210492,0.17706065343918603,0.792248910196985,0.20734042653887422,0.04355318104554875,0.07087985758754943,0.023946510275626665,0.04886517452614345,0.03259925312279926,0.03180545390088635
diagnosis ~ sd + median + mean_abs + se + Gender + (1|ID) + (1|study),0.23426821266347492,0.21870515412483288,0.22680562020405454,0.20580693250651386,0.7735133166058461,0.2254156724583773,0.05250331907832589,0.06902496676819052,0.0328710849186768,0.04452740229192821,0.03517779143817508,0.03474946148362129
diagnosis ~ sd + median + coef_var + se + Gender + (1|ID) + (1|study),0.2280112112074949,0.23366216063893214,0.22324308404766038,0.2160642708123023,0.7691633140767865,0.22990439850587607,0.05140706436511081,0.0715786945075421,0.0287568713779521,0.04409354066954321,0.032274022426048744,0.03162675081756048
diagnosis ~ sd + mean_abs + coef_var + se + Gender + (1|ID) + (1|study),0.215889592487014,0.23539706455155762,0.21386991411406742,0.21221520407142838,0.7743566714807142,0.22447524345228764,0.05009866211989755,0.07341660845439968,0.02757593408921718,0.04436831323195048,0.030659948039256202,0.030169137572818343
diagnosis ~ range + iqr + median + mean_abs + coef_var + (1|ID) + (1|study),0.1346445207452939,0.18014141806159562,0.13950366853525936,0.16612686314928843,0.8426070305965553,0.1580620172224826,0.040957195184355706,0.04992755546430681,0.037362533498849985,0.042158360116545314,0.034503795323475785,0.034353814113801055
diagnosis ~ range + iqr + median + mean_abs + se + (1|ID) + (1|study),0.1274627318753087,0.20182797785472928,0.1390688579383118,0.18308751405420431,0.835354645134981,0.16482100041783612,0.03317360137538265,0.04570609993893571,0.033853149251793696,0.03825018049965248,0.034212249233597954,0.03416788853120395
diagnosis ~ range + iqr + median + mean_abs + Gender + (1|ID) + (1|study),0.22774657836626774,0.17732801425444236,0.2171911692193478,0.1691229366037411,0.7974627036896449,0.20209431772745876,0.04175409751676776,0.07030544684280318,0.027770020266924877,0.052235425480728466,0.03691468566004067,0.03630116933563125
diagnosis ~ range + iqr + median + coef_var + se + (1|ID) + (1|study),0.16540565971874727,0.20049997221364338,0.1736781459634513,0.1901377242803046,0.8170471840338047,0.18298702803303696,0.03314083636092425,0.041808319630734746,0.033620522722332194,0.03770890229923314,0.03517396239101644,0.035209299985241076
diagnosis ~ range + iqr + median + coef_var + Gender + (1|ID) + (1|study),0.22451193092488628,0.17103699262671843,0.20778319696595135,0.15768697927033867,0.8022255382241976,0.1974116243242458,0.04696438559297028,0.07565258958495953,0.02465783161394632,0.05517571868223279,0.031057040940043575,0.030085748353715042
diagnosis ~ range + iqr + median + se + Gender + (1|ID) + (1|study),0.21951648792440526,0.19865027462113446,0.2110080202071431,0.1876880000651153,0.7909166187272302,0.20811873020336022,0.056279296129559925,0.07245614708839924,0.039529828832607986,0.04997577093942838,0.04261304622971615,0.042123117522316296
diagnosis ~ range + iqr + mean_abs + coef_var + se + (1|ID) + (1|study),0.21135214458430318,0.16300119485474526,0.20138552945736485,0.169090143714446,0.8128233302804758,0.1868808215470457,0.036204224105841086,0.031216081842159873,0.03002197799899095,0.02997049923435149,0.02972185364562478,0.029538733210149517
diagnosis ~ range + iqr + mean_abs + coef_var + Gender + (1|ID) + (1|study),0.19660102011415398,0.1848134723827219,0.1867202408221067,0.16511666137242173,0.8092927537515621,0.18977862036805035,0.053077827311894234,0.07821818417086535,0.031805856659757,0.053986421030982244,0.036240050502445643,0.03552455692774807
diagnosis ~ range + iqr + mean_abs + se + Gender + (1|ID) + (1|study),0.19237874366035312,0.17770246336197026,0.18058449124389464,0.15441527986758355,0.8149593964888383,0.18373490658660785,0.057392359028009196,0.08059312305511553,0.03577933963081769,0.056078972574522365,0.037334071995330884,0.0368721018004043
diagnosis ~ range + iqr + coef_var + se + Gender + (1|ID) + (1|study),0.20425876675103388,0.22935727134168182,0.20084175084175082,0.20519546723507923,0.7831919809536422,0.21542676775112035,0.05663569775272076,0.07558735287615416,0.03513249162020534,0.04604923785263743,0.035619838575097325,0.035247758681155046
diagnosis ~ range + median + mean_abs + coef_var + se + (1|ID) + (1|study),0.16960549923004162,0.20649453702008178,0.17876654281432675,0.19493666031117168,0.8119499818749383,0.1882787512352079,0.0279419888021843,0.04010707001822186,0.028236445838369276,0.03517020213923868,0.030633243386082643,0.030586242804912175
diagnosis ~ range + median + mean_abs + coef_var + Gender + (1|ID) + (1|study),0.22622038202526495,0.1651941802532012,0.2128840350037732,0.15833537145348284,0.8042927188607669,0.19531252733672747,0.04256215429369372,0.06988175615503606,0.02732667295636634,0.05192518657326663,0.036468487738123403,0.03584365410722687
diagnosis ~ range + median + mean_abs + se + Gender + (1|ID) + (1|study),0.22981917579747996,0.20336206218992434,0.21976433294862513,0.19304239218482375,0.7834093810062979,0.21563775928116205,0.054973597392102606,0.06947994353522359,0.036174969595527844,0.04695929110715222,0.038396440013782174,0.03794089750540694
diagnosis ~ range + median + coef_var + se + Gender + (1|ID) + (1|study),0.22082218884480415,0.24131019172917353,0.2209673406415902,0.22156393877895103,0.7689338097130112,0.22993331361112704,0.0529766003177531,0.07215833445827637,0.034361879645993715,0.045356243757128926,0.03777864908275139,0.03732672650262722
diagnosis ~ range + mean_abs + coef_var + se + Gender + (1|ID) + (1|study),0.21455482140032348,0.23090946028956943,0.2105143585746357,0.20848302170601496,0.7772678591550536,0.2215130419683817,0.05358049645840365,0.07389199502081129,0.03036900133291001,0.044028550053684265,0.03166336571502367,0.031179971502858637
diagnosis ~ iqr + median + mean_abs + coef_var + se + (1|ID) + (1|study),0.1787787079872287,0.20679918481206858,0.18563382171485648,0.1980515832585369,0.8072110536003513,0.19287294007393654,0.03350847866090769,0.036297890547956395,0.03219506751185475,0.033453595316281365,0.031959378545826686,0.032012844313204177
diagnosis ~ iqr + median + mean_abs + coef_var + Gender + (1|ID) + (1|study),0.24100937892444724,0.17577762665754312,0.22662270292101128,0.1693790322051467,0.7916064972090048,0.20811801447813216,0.03853563840354357,0.06889270568297935,0.021494524980436587,0.05098805149347667,0.03224560705595944,0.03149402538851966
diagnosis ~ iqr + median + mean_abs + se + Gender + (1|ID) + (1|study),0.22804378210177656,0.20789572306270085,0.22073246976865712,0.19461925558208706,0.7820302474177613,0.2171217185598491,0.050537117360045826,0.07300869390164136,0.031630783699941115,0.04865907611722365,0.037298689959541435,0.03674759748497699
diagnosis ~ iqr + median + coef_var + se + Gender + (1|ID) + (1|study),0.2207053079107171,0.2398194557667291,0.21707605463713825,0.2202027351106262,0.7697376181612768,0.22915812984915965,0.05419740090869197,0.0696770223997122,0.03150679875408643,0.041647718717744905,0.031988856781760514,0.03144022989236746
diagnosis ~ iqr + mean_abs + coef_var + se + Gender + (1|ID) + (1|study),0.2191504096356176,0.22659638002161786,0.21250859499229635,0.20400804559168623,0.7771266051713823,0.22154156623722765,0.05463793439720257,0.07501493057477479,0.02915316375174507,0.04387212925623467,0.029579445425222062,0.02910788495588154
diagnosis ~ median + mean_abs + coef_var + se + Gender + (1|ID) + (1|study),0.23703376759847233,0.2369184483270253,0.2341659567340891,0.22198835177039697,0.7630238920372512,0.23597384154246895,0.04730941707393417,0.06719272483280034,0.027280231025063245,0.04102795213798241,0.031639686959429515,0.031146721226997836
diagnosis ~ mean + sd + range + iqr + median + mean_abs + (1|ID) + (1|study),0.13034203524859808,0.18642703563635438,0.13770854762913493,0.17157243443128287,0.8416154645575238,0.15884253207060006,0.0414804418336584,0.0496407065769306,0.0394487456936651,0.042597504811776925,0.03799772858388574,0.03793154223005937
diagnosis ~ mean + sd + range + iqr + median + coef_var + (1|ID) + (1|study),0.15007436272626606,0.17881785575294773,0.15825700521019967,0.16744673627026568,0.8355538907603931,0.16492984205282563,0.034992832355624816,0.056796609987081706,0.0372766081895483,0.05184521418636966,0.042810423125637403,0.042543332592733255
diagnosis ~ mean + sd + range + iqr + median + se + (1|ID) + (1|study),0.12749590303851083,0.2001004367054541,0.1378014541579997,0.18156103520280042,0.8362018301280175,0.16405211755940102,0.03652705578490197,0.04748282048885229,0.035534843534431135,0.03973905266180788,0.03517528256948113,0.03512838573770123
diagnosis ~ mean + sd + range + iqr + median + Gender + (1|ID) + (1|study),0.21751433381650778,0.1709465358198437,0.20796314359524481,0.16292555584029741,0.8057695651818243,0.19377183956008462,0.04359956709630919,0.07242619351727252,0.030823855915510737,0.05441132168788824,0.040524516008216965,0.03979513939693281
diagnosis ~ mean + sd + range + iqr + mean_abs + coef_var + (1|ID) + (1|study),0.1576228301539594,0.17896254771820178,0.16317218773823192,0.1707749521445387,0.8317073110639194,0.1686890646766945,0.03439649554078325,0.04630741783121952,0.03377084326608141,0.042367905942104295,0.03634619120563356,0.03621890285838031
diagnosis ~ mean + sd + range + iqr + mean_abs + se + (1|ID) + (1|study),0.1425407305161788,0.2108646393641488,0.1518070295824953,0.1936282862988214,0.8232973150598362,0.17691764609493915,0.04043228720349682,0.04139713904786016,0.036923221882751045,0.03490983676970407,0.03323262594610528,0.03328968300170617
diagnosis ~ mean + sd + range + iqr + mean_abs + Gender + (1|ID) + (1|study),0.21754340398279942,0.17594035697890167,0.20699543064969558,0.16694324863083912,0.8032581195191495,0.19602169368985217,0.04751677273563417,0.06906175240372196,0.03220219233801509,0.04908218302277904,0.037472648670603056,0.03694631727137839
diagnosis ~ mean + sd + range + iqr + coef_var + se + (1|ID) + (1|study),0.1653030137333458,0.20201512372879488,0.17414252109362893,0.19146586431692816,0.8163409312689296,0.18372751366870319,0.03132635349117721,0.04016486774258117,0.03230378223133386,0.03662015804884759,0.03398296715902396,0.03398293116185634
diagnosis ~ mean + sd + range + iqr + coef_var + Gender + (1|ID) + (1|study),0.20694761337112638,0.18166010602213584,0.19911554653203611,0.16868622040139256,0.8056961403033689,0.19370906909983762,0.04753184862315187,0.07441060327212802,0.03067313331523645,0.05297780413141023,0.038754800645883845,0.038035202900664464
diagnosis ~ mean + sd + range + iqr + se + Gender + (1|ID) + (1|study),0.22986718217828814,0.20810631134583613,0.22215853111621894,0.1943715543844507,0.7810132532379379,0.21788475729873893,0.05448321816277465,0.07658101736559297,0.036831311248109386,0.04971488545782792,0.0410494529528387,0.040576758458485455
diagnosis ~ mean + sd + range + median + mean_abs + coef_var + (1|ID) + (1|study),0.15173950871166753,0.1804795005843417,0.1579406581618971,0.1717598471656499,0.8338904953519954,0.16641055438291702,0.03493839579588288,0.04421064030966289,0.034238015323779944,0.04039298625608466,0.03601432536796981,0.03595797727993469
diagnosis ~ mean + sd + range + median + mean_abs + se + (1|ID) + (1|study),0.13782826134679765,0.19855185045954327,0.1468623637411616,0.18128833993594654,0.8318099440968295,0.1685832769966416,0.0337826068477713,0.04666229921065764,0.031561491347520815,0.03775999558498529,0.03104137074182545,0.03094829038863928
